Công Ty Cổ Phần Waka	Hà Nội	Tầng 3, tháp văn phòng quốc tế Hòa Bình, số 106, đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội	Bán lẻ theo yêu cầu đặt hàng qua bưu điện hoặc internet	0108796796	2019-06-24T00:00:00Z
Công Ty Cổ Phần Tư Vấn Quản Lý Đầu Tư Noble Network	Hà Nội	Tầng 2, tòa nhà 25T2, lô No.05, đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu	0108791050	2019-06-19T00:00:00Z
Công Ty TNHH Impl Việt Nam	Hà Nội	Tầng 1, Tòa nhà công nghệ AC, lô A1A, cụm sản xuất TTCN và CNN quận Cầu Giấy , Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108789894	2019-06-19T00:00:00Z
Công Ty TNHH Dược Phẩm Thiên Hoàng Minh	Hà Nội	108 phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0108788918	2019-06-18T00:00:00Z
Công Ty Cổ Phần Dịch Vụ Và Môi Giới Bất Động Sản Tâm An Việt Nam	Hà Nội	Số nhà 72, đường Mạc Thái Tổ, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108789816	2019-06-18T00:00:00Z
Công Ty TNHH Thương Mại Bigo Việt Nam	Hà Nội	Tầng 2, số 136 Trần Vỹ, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	0108789799	2019-06-18T00:00:00Z
Công Ty TNHH Reon Vuccess	Hà Nội	Tầng 8, Số 210 Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động tư vấn quản lý	0108787706	2019-06-18T00:00:00Z
Công Ty Cổ Phần Edu Solutions	Hà Nội	Số 41 ngõ 259 Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động tư vấn quản lý	0108790723	2019-06-18T00:00:00Z
Công Ty Cổ Phần Accipio Việt Nam	Hà Nội	Số 3, ngõ Viện Máy (Tổ 48), Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108786029	2019-06-15T00:00:00Z
Công Ty TNHH Studio Yeon	Hà Nội	Số C4, Liền kề A10, Khu đô thị Nam Trung Yên, Đường Nguyễn Chánh, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108784046	2019-06-15T00:00:00Z
Công Ty TNHH Toasty	Hà Nội	Số 01 đường Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	0108782793	2019-06-13T00:00:00Z
Công Ty TNHH Đầu Tư Và Phát Triển Chiến Công	Hà Nội	A01 - Tầng 1 - Tòa nhà Home City, số 177, tổ 51, phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108782810	2019-06-13T00:00:00Z
Công Ty TNHH Raonbit Việt Nam	Hà Nội	Căn 15-D, khu nhà ở thấp tầng tại ô đất A10 khu đô thị Nam Trung Yên, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Xử lý dữ liệu, cho thuê và các hoạt động liên quan	0108784744	2019-06-13T00:00:00Z
Công Ty TNHH Hospitality International C.h.i	Hà Nội	Lô số 16B, Tầng 11, Tòa nhà Charmvit, Số 117, đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Điều hành tua du lịch	0108782803	2019-06-13T00:00:00Z
Công Ty TNHH Eims Sourcing	Hà Nội	Số 23, lô 1A, đường Trung Yên 8, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108784455	2019-06-13T00:00:00Z
Công Ty TNHH Megaplus Việt Nam	Hà Nội	Tầng 7, Tòa nhà SANNAM, Số 78 Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn đồ dùng khác cho gia đình	0108784293	2019-06-13T00:00:00Z
Công Ty TNHH Dịch Vụ Và Đầu Tư Bất Động Sản Mid Nam Bộ	Hà Nội	A01 - Tầng 1 - Tòa nhà Home City, số 177, tổ 51, phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108783959	2019-06-13T00:00:00Z
Công Ty Cổ Phần Phát Triển Hạ Tầng Nông Nghiệp Và Dịch Vụ Công Nghệ Cao	Hà Nội	Tầng 6, Tòa nhà văn phòng Indochina Plaza Hà Nội, số 241 Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	0108783620	2019-06-12T00:00:00Z
Công Ty TNHH Thương Mại Và Dịch Vụ Sắc Đẹp Hoàng Gia	Hà Nội	Số 106, đường Vũ Phạm Hàm, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Dịch vụ tắm hơi, massage và các dịch vụ tăng cường sức khoẻ tương tự (trừ hoạt động thể thao)	0108779818	2019-06-11T00:00:00Z
Công Ty TNHH Thương Mại & Khai Thác Khoáng Sản Kim Hoàng Ocean	Hà Nội	Số 6 ngõ 166 phố Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Khai thác quặng kim loại khác không chứa sắt	0108779800	2019-06-11T00:00:00Z
Công Ty TNHH Đầu Tư Và Thương Mại Song Thành	Hà Nội	Số 292 đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	0108777049	2019-06-11T00:00:00Z
Công Ty TNHH Cvsp	Hà Nội	ô số 2, tầng 16, tòa nhà 169 Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu	0108778370	2019-06-10T00:00:00Z
Công Ty TNHH Kế Toán Quản Trị Minh Tiến	Hà Nội	Tầng 7, toà nhà Sannam, 78 Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động tư vấn quản lý	0108774270	2019-06-06T00:00:00Z
Công Ty Cổ Phần Đầu Tư Năng Lượng Hpd Cao Nguyên	Hà Nội	Số 41, M2, Đường Trần Kim Xuyến, Khu đô thị mới Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu	0108773005	2019-06-06T00:00:00Z
Công Ty TNHH Miagi Solution	Hà Nội	Tầng 5 Số 17, ngõ 100 phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Xuất bản phần mềm	0108757733	2019-06-06T00:00:00Z
Công Ty Cổ Phần Lotte Flc	Hà Nội	Tầng 7, Tháp Văn phòng FLC 265 Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	0108773573	2019-06-05T00:00:00Z
Công Ty TNHH Lux Travel Việt Nam	Hà Nội	Số 95 Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Điều hành tua du lịch	0108763818	2019-06-05T00:00:00Z
Công Ty TNHH Chiến Lược Phân Phối Toàn Cầu	Hà Nội	D17 ngõ 80 Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy	0108768573	2019-06-04T00:00:00Z
Công Ty TNHH Veko International	Hà Nội	Ô 53, Dự án khu nhà ở thấp tầng The Premier tại Lô E2/D21, khu đô thị mới Cầu Giấy, đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải	0108769658	2019-06-04T00:00:00Z
Công Ty Cổ Phần Getbee	Hà Nội	Tầng 8, tòa nhà Báo Nông thôn ngày nay, đường Dương Đình Nghệ, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108768929	2019-06-04T00:00:00Z
Công Ty Cổ Phần Đầu Tư Á Châu Complex Việt Nam	Hà Nội	Số 2 ngõ 166 Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108765156	2019-06-03T00:00:00Z
Công Ty TNHH Thương Mại Và Giải Pháp Viễn Thông Quốc Tế	Hà Nội	Tầng 2, số 33 Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính	0108765893	2019-06-03T00:00:00Z
Công Ty TNHH Tư Vấn Vni	Hà Nội	Số 12, ngõ 53 đường Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu	0108765967	2019-06-03T00:00:00Z
Công Ty Cổ Phần Thương Mại Và Dịch Vụ Bất Động Sản Pano Land	Hà Nội	Tầng 8, số 36, ngõ 45 đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm	0108765131	2019-05-31T00:00:00Z
Công Ty Cổ Phần Dịch Vụ Và Đầu Tư Tập Đoàn Đại Việt	Hà Nội	Số 40A Ngõ 4 Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Giáo dục khác chưa được phân vào đâu	0108762772	2019-05-31T00:00:00Z
Công Ty TNHH Dịch Vụ Thương Mại Hoa Hướng Dương	Hà Nội	Số 40 ngõ 255 Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn vải, hàng may sẵn, giày dép	0108765928	2019-05-31T00:00:00Z
Công Ty TNHH Thương Mại Và Dịch Vụ Quí Tùng	Hà Nội	Số 6, Ngách 60, Ngõ 43 Trung Kính  , Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Dịch vụ lưu trú ngắn ngày	0108762331	2019-05-30T00:00:00Z
Công Ty TNHH Công Nghệ Dược Phẩm Alaka	Hà Nội	Tầng 7, tòa nhà Sannam số 78 Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn đồ dùng khác cho gia đình	0108762356	2019-05-30T00:00:00Z
Công Ty TNHH Thiết Bị Máy Móc Thịnh Vượng	Hà Nội	Tầng 3, tòa nhà Luxury, số 59 đường Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0108760373	2019-05-30T00:00:00Z
Công Ty Cổ Phần Cung Ứng Vlxd Thành Phát	Hà Nội	Tầng 3, Số 176 Hoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn chuyên doanh khác chưa được phân vào đâu	0108759258	2019-05-28T00:00:00Z
Công Ty TNHH Tư Vấn Vilaco	Hà Nội	Tầng 3, Số 01 Lô 1E KĐT Trung Hòa, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động tư vấn quản lý	0108756899	2019-05-28T00:00:00Z
Công Ty Cổ Phần Đầu Tư Phát Triển Bất Động Sản Và Thương Mại An Phát	Hà Nội	Số 24 Trương Công Giai , Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108757973	2019-05-28T00:00:00Z
Công Ty Cổ Phần Vermiculite Việt Nam	Hà Nội	Số 57 Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội	Khai khoáng khác chưa được phân vào đâu	0108753168	2019-05-24T00:00:00Z
Công Ty Cổ Phần Địa Ốc Mai Việt	Hà Nội	Tầng 11, Tòa nhà Văn phòng Center Point, Số 219 phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	0108752372	2019-05-23T00:00:00Z
Công Ty TNHH Truyền Thông Speardcomms	Hà Nội	Tầng 2 Tòa nhà Trung Yên 1, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Quảng cáo	0108743868	2019-05-23T00:00:00Z
Công Ty TNHH My Bridge Education	Hà Nội	Tầng 2 toà nhà Vimeco Lô E9, đường Phạm Hùng , Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	0108745375	2019-05-22T00:00:00Z
Công Ty TNHH Quảng Cáo Và Truyền Thông Ngọc Long	Hà Nội	Số 2, ngách 3, ngõ 72, phố Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Quảng cáo	0108750488	2019-05-22T00:00:00Z
Công Ty Cổ Phần Tư Vấn Xây Dựng Và Chuyển Giao Công Nghệ Môi Trường	Hà Nội	Số nhà 8, ngõ 138 phố Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	0108751347	2019-05-22T00:00:00Z
Công Ty TNHH Giải Pháp Và Dịch Vụ Công Nghệ Số Toàn Cầu	Hà Nội	Căn nhà C6, Dự án nhà ở Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Xuất bản phần mềm	0108751523	2019-05-22T00:00:00Z
Công Ty TNHH Công Nghệ Appa Việt Nam	Hà Nội	Số 1 ngách 93 ngõ 189 đường Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108744808	2019-05-20T00:00:00Z
Công Ty TNHH Giant Ant Việt Nam	Hà Nội	Căn 11A, khu nhà ở thấp tầng A10, khu tái định cư Nam Trung Yên, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	0108745897	2019-05-20T00:00:00Z
Công Ty TNHH Dịch Thuật Và Thương Mại Top One	Hà Nội	số 82 phố Chùa Hà, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	0108743875	2019-05-17T00:00:00Z
Công Ty TNHH Thương Mại Quốc Tế Anh Khánh	Hà Nội	Số 54, tổ 20 đường Hạ Yên, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh	0108743850	2019-05-17T00:00:00Z
Công Ty TNHH Beauty Korea Academy.beauty	Hà Nội	Số 16 ngõ 221 phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn đồ dùng khác cho gia đình	0108743674	2019-05-17T00:00:00Z
Công Ty TNHH Xây Dựng Myeong-ji	Hà Nội	Tầng 2, tòa nhà 25T2, Lô NO5, đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoàn thiện công trình xây dựng	0108739029	2019-05-16T00:00:00Z
Công Ty Cổ Phần Thương Mại Và Sản Xuất Thiết Bị Điện Etmac	Hà Nội	Số 112B9 phố Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội	Sản xuất thiết bị điện chiếu sáng	0108741740	2019-05-16T00:00:00Z
Công Ty Cổ Phần Truyền Thông Pen Media	Hà Nội	Số 20, Ngõ 88, Đường Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Quảng cáo	0108742906	2019-05-16T00:00:00Z
Công Ty Cổ Phần Công Nghệ Số Bigtech Việt Nam	Hà Nội	Số nhà 28, tập thể 18/4, ngõ 86 Duy Tân, tổ 28, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108742896	2019-05-16T00:00:00Z
Công Ty Cổ Phần Xuất Nhập Khẩu Đá Iconic	Hà Nội	Tầng 1, Trung tâm dịch vụ số 1, khu Đô thị mới Trung Hòa - Nhân Chính, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108743723	2019-05-15T00:00:00Z
Công Ty TNHH Truyền Thông Và Công Nghệ Asm	Hà Nội	Phòng 1704, Tầng 17, Số 169 Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Quảng cáo	0108739004	2019-05-15T00:00:00Z
Công Ty TNHH Thương Mại Và Dịch Vụ Wena	Hà Nội	Số nhà 13, Đường Trung Yên 6, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn đồ dùng khác cho gia đình	0108738297	2019-05-15T00:00:00Z
Công Ty Cổ Phần Kiến Trúc Và Thiết Kế Nội Thất Oma	Hà Nội	Số 35, ngách 58/36  Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động thiết kế chuyên dụng	0108735313	2019-05-13T00:00:00Z
Công Ty TNHH Đầu Tư Dịch Vụ Thương Mại Hưng Phong	Hà Nội	Số 5, ngõ 148 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Dịch vụ lưu trú ngắn ngày	0108736821	2019-05-13T00:00:00Z
Công Ty TNHH Nago Korea	Hà Nội	Số 15, ngõ 259 Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108736740	2019-05-13T00:00:00Z
Công Ty TNHH Novum Capital	Hà Nội	Phòng 28.2, tầng 7, tòa nhà Việt Á, số 9 phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Xuất bản phần mềm	0108735634	2019-05-13T00:00:00Z
Công Ty Cổ Phần Shp Thái Bình	Hà Nội	Số 10 ngõ 58/32 đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	0108736620	2019-05-13T00:00:00Z
Công Ty TNHH Kinh Doanh Dịch Vụ Khách Sạn Minh Đức	Hà Nội	Lô B16, D21, Đô thị mới Cầu Giấy, phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Dịch vụ lưu trú ngắn ngày	0108728820	2019-05-10T00:00:00Z
Công Ty TNHH Thiết Bị Công Nghiệp Minh Ngọc	Hà Nội	Số 19 ngõ 165 phố Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0108732714	2019-05-09T00:00:00Z
Công Ty TNHH Công Nghệ Mantek	Hà Nội	Số nhà 38N03 khu đô thị Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108730315	2019-05-08T00:00:00Z
Công Ty Cổ Phần Inpoong Holdings	Hà Nội	Tầng 4, tòa nhà HH2, số 4 Dương Đình Nghệ, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	0108729775	2019-05-08T00:00:00Z
Công Ty TNHH Du Lịch Quốc Tế Hồng Đức	Hà Nội	Nhà D13- D2* khu đô thị mới Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Dịch vụ lưu trú ngắn ngày	0108729052	2019-05-07T00:00:00Z
Công Ty TNHH We Good Soft	Hà Nội	Tầng 7 Số 15A đường Nguyễn Khang, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108727721	2019-05-07T00:00:00Z
Công Ty Cổ Phần Check In Việt Nam	Hà Nội	Số 34, Lô I4 KĐT mới Yên Hoà, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Tổ chức giới thiệu và xúc tiến thương mại	0108729542	2019-05-07T00:00:00Z
Công Ty Cổ Phần Thương Mại Dịch Vụ Và Công Nghệ Deeko Việt Nam	Hà Nội	nhà C9, tổ 43, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải	0108722970	2019-05-07T00:00:00Z
Công Ty TNHH Phjr Group	Hà Nội	Tầng 6 Tòa nhà CTM, Số 299 Cầu giấy, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội	Lập trình máy vi tính	0108728115	2019-05-06T00:00:00Z
Công Ty Cổ Phần Đầu Tư Phát Triển Nhân Lực Gdt Việt Nam	Hà Nội	Tầng 9 tòa nhà Detech, số 107 phố Nguyễn Phong Sắc, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Cung ứng và quản lý nguồn lao động	0108722466	2019-05-06T00:00:00Z
Công Ty TNHH Phân Phối Thương Mại Toàn Cầu Good Day	Hà Nội	P2909, tháp G, tòa nhà D'. Capitale, đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn tổng hợp	0108725241	2019-05-06T00:00:00Z
Công Ty TNHH Xây Dựng Và Kinh Doanh Thương Mại Đại An	Hà Nội	Số 29C, ngách 58/33, đường Trần Bình, tổ 44, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn chuyên doanh khác chưa được phân vào đâu	0108723276	2019-05-04T00:00:00Z
Công Ty TNHH Highway Entertainment	Hà Nội	Số 11 Ngõ 193 Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội	Quảng cáo	0108722554	2019-05-03T00:00:00Z
Công Ty TNHH Dịch Vụ Quốc Tế Vietshin Hà Nội	Hà Nội	Số Nhà 36, Ngõ 1, Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Cung ứng và quản lý nguồn lao động	0108722184	2019-05-03T00:00:00Z
Công Ty Cổ Phần Phát Triển Công Nghệ Citechi	Hà Nội	Số 18 đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	0108723004	2019-05-03T00:00:00Z
Công Ty Cổ Phần Máy Bán Hàng Tự Động Tuấn Đạt	Hà Nội	Số 16 ngõ 94 Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0108722995	2019-05-03T00:00:00Z
Công Ty TNHH Đầu Tư Diệu Thủy	Hà Nội	Tầng 8 Tòa nhà Hội liên hiệp phụ nữ, số 7 Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội	Bán buôn máy móc, thiết bị và phụ tùng máy khác	0108723290	2019-05-03T00:00:00Z
