Trường Mầm non Tân Pheo	Hòa Bình	Xóm Than - Xã Tân Pheo - Huyện Đà Bắc - Hòa Bình		5400472334	07-03-2016
Trung tâm Dạy nghề huyện Đà Bắc	Hòa Bình	TK Đoàn Kết - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Dạy nghề	5400471958	23-02-2016
Chi Nhánh Cửa Hàng Xăng Dầu Số 57	Hòa Bình	Xóm Đắt 2 - Xã Giáp Đắt - Huyện Đà Bắc - Hòa Bình	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2600108866-051	17-02-2016
Công Ty TNHH Thảo Định Hb	Hòa Bình	Xóm Chum Nưa - Xã Mường Chiềng - Huyện Đà Bắc - Hòa Bình	Bán buôn chuyên doanh khác chưa được phân vào đâu	5400471852	03-02-2016
Trường Tiểu học chợ Bờ	Hòa Bình	Chợ Bờ - Xã Vầy Nưa - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400471676	28-01-2016
Trường Tiểu học Tiền Phong B	Hòa Bình	Xóm Điêng - Xã Tiền Phong - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400471330	22-01-2016
Trường Trung học cơ sở Giáp Đắt	Hòa Bình	Xóm Đắt 1 - Xã Giáp Đắt - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400471274	22-01-2016
Công Ty TNHH Một Thành Viên Lâm Tùng Hòa Bình	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400470175	31-12-2015
Ban quản lý chương trình phát triển cộng đồng thông qua giáo dục	Hòa Bình	TK Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động của các tổ chức và cơ quan quốc tế	5400469638	21-12-2015
Trường Mầm Non Tân Minh	Hòa Bình	Xóm Tát - Xã Tân Minh - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400467912	09-12-2015
Công Ty Cổ Phần Nông Lâm Sản Đà Bắc	Hòa Bình	Xóm Nghê - Xã Đồng Nghê - Huyện Đà Bắc - Hòa Bình	Trồng rừng và chăm sóc rừng	5400467091	30-11-2015
Công Ty TNHH Tuấn Vinh Hòa Bình	Hòa Bình	Tiểu khu Bờ - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Cho thuê xe có động cơ	5400466845	23-11-2015
Văn Phòng Đại Diện Hòa Bình - Công Ty Cổ Phần Đầu Tư Và Phát Triển Du Lịch Đông Dương	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Điều hành tua du lịch	0106943678-002	12-11-2015
Công Ty Cổ Phần Gấc Nhiệt Đới Hòa Bình	Hòa Bình	Xóm Quyết Chiến - Xã Hào Lý - Huyện Đà Bắc - Hòa Bình	Trồng cây gia vị, cây dược liệu	5400466443	05-11-2015
HTX dịch vụ nông, lâm nghiệp và môi trường - Cao Sơn	Hòa Bình	Xóm Nà Chiếu - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Trồng rừng và chăm sóc rừng	5400466475	05-11-2015
Công Ty TNHH Trần Hà Hb	Hòa Bình	Tiểu khu Bờ - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Dịch vụ lưu trú ngắn ngày	5400466404	04-11-2015
Công Ty TNHH Kinh Doanh Thương Mại Tổng Hợp Trần Tâm	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Bán lẻ ô tô con (loại 12 chỗ ngồi trở xuống)	5400466348	03-11-2015
Công Ty TNHH Một Thành Viên Tiến Dũng 68	Hòa Bình	Tổ 3, tiểu khu Thạch Lý - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400466309	02-11-2015
Chi Nhánh Hòa Bình - Công Ty Cổ Phần Dầu Khí Sơn Hải	Hòa Bình	Xóm Sèo - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	0105657579-004	26-10-2015
Công Ty TNHH Jiiit Hòa Bình	Hòa Bình	Xóm Sèo - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	5400465619	06-10-2015
Công Ty Cổ Phần Môi Trường Xanh Thành Công	Hòa Bình	Xóm Sèo - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Trồng rừng và chăm sóc rừng	5400465432	25-09-2015
Công Ty TNHH Đầu Tư Và Phát Triển Hiền Anh	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Gia công cơ khí; xử lý và tráng phủ kim loại	5400464943	28-08-2015
Công Ty TNHH Một Thành Viên Đầu Tư Và Phát Triển Nông Thôn An Trung	Hòa Bình	Tổ 1, tiểu khu Bờ - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Chăn nuôi trâu, bò	5400462738	01-06-2015
Trường tiểu học Tu Lý	Hòa Bình	Bình Lý - Xã Tu Lý - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400461011	18-03-2015
Trường Mầm non Vầy Nưa	Hòa Bình	Xóm Ang - Xã Vầy Nưa - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400460473	10-02-2015
Trường Mầm non Hiền Lương	Hòa Bình	Xóm Doi - Xã Hiền Lương - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400460466	09-02-2015
Công Ty Cổ Phần Đầu Tư Thuỷ Điện Hoàng Sơn	Hòa Bình	Xóm Trúc Sơn - Huyện Đà Bắc - Hòa Bình	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	5400460385	05-02-2015
Trường trung học cơ sở Mường Chiềng	Hòa Bình	Xóm Chiềng Cang - Xã Mường Chiềng - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400460018	26-01-2015
Trường Tiểu học và THCS Tu Lý	Hòa Bình	Tày Măng - Xã Tu Lý - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459781	23-01-2015
Trường Mầm non Trung Thành	Hòa Bình	Xóm Bay - Xã Trung Thành - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400459799	23-01-2015
Trường tiểu học Đồng Chum A	Hòa Bình	Xóm Nà Lốc - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459654	22-01-2015
Trường tiểu học Triệu Phúc Lịch	Hòa Bình	Xóm Cha - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459728	22-01-2015
Trường mầm non Toàn Sơn	Hòa Bình	Xóm Trúc Sơn - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400459615	22-01-2015
Trường tiểu học Đoàn Kết	Hòa Bình	Xóm Cang - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459622	22-01-2015
Trường trung học cơ sở Đoàn Kết	Hòa Bình	Xóm Cang - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459580	22-01-2015
Trường tiểu học Mường Chiềng	Hòa Bình	Xóm Nà Mười - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459679	22-01-2015
Trường mầm non Tu Lý A	Hòa Bình	Xóm Bình Lý - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400459710	22-01-2015
Trường tiểu học Cao Sơn B	Hòa Bình	Xóm Tằm - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459693	22-01-2015
Trường Phổ thông dân tộc bán trú trung học cơ sở Đồng Nghê	Hòa Bình	Xóm Mọc - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459647	22-01-2015
Trường mầm non Tu Lý B	Hòa Bình	Xóm Tày Măng - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400459742	22-01-2015
Trường trung học cơ sở Toàn Sơn	Hòa Bình	Xóm Trúc Sơn - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459735	22-01-2015
Trường Mầm non Mường Chiềng	Hòa Bình	Xóm Chiềng Cang - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400459686	22-01-2015
Trường tiểu học và trung học cơ sở Mường Tuổng	Hòa Bình	Xóm Tuổng Đồi - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459703	22-01-2015
Trường tiểu học Hiền Lương	Hòa Bình	Xóm Roi - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459661	22-01-2015
Trường tiểu học Yên Hòa	Hòa Bình	Xóm Kìa - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459774	22-01-2015
Trường tiểu học Tân Minh B	Hòa Bình	Xóm Diều Bồ - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459598	22-01-2015
Trường trung học cơ sở Tu Lý	Hòa Bình	Xóm Bình Lý - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459767	22-01-2015
Trường tiểu học Vầy Nưa	Hòa Bình	Xóm Dướng - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400459608	22-01-2015
Trường phổ thông dân tộc bán trú trung học cơ sở Vầy Nưa	Hòa Bình	Xóm Dướng - Huyện Đà Bắc - Hòa Bình	Giáo dục trung học cơ sở và trung học phổ thông	5400459213	06-01-2015
Hợp tác xã đa ngành nghề xã Tu Lý	Hòa Bình	Xóm Tình - Huyện Đà Bắc - Hòa Bình	Xây dựng công trình kỹ thuật dân dụng	5400459206	06-01-2015
Công Ty TNHH Tư Vấn Đầu Tư Xây Dựng Minh Hải	Hòa Bình	Tiểu khu Thạch Lý - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5400455480	24-11-2014
Hợp tác xã ngành nghề tổng hợp Quyết Tiến	Hòa Bình	Xóm Bình Lý - Huyện Đà Bắc - Hòa Bình	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	5400455145	06-11-2014
HTX dịch vụ sản xuất kinh doanh nông, lâm nghiệp Hiền Lương	Hòa Bình	Xóm Doi - Huyện Đà Bắc - Hòa Bình	Khai thác, nuôi trồng thuỷ sản	5400454984	27-10-2014
Hợp tác xã giao thông vận tải đường bộ Tân Thành thị trấn Đà Bắc	Hòa Bình	Xóm Nà Lốc - Xã Đồng Chum - Huyện Đà Bắc - Hòa Bình	Vận tải đường bộ khác	5400454328	23-09-2014
Chi Nhánh Công Ty TNHH  Một Thành Viên Khai Thác Công Trình Thuỷ Lợi Hoà Bình Tại Huyện Đà Bắc	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5400109811-005	15-07-2014
Trung tâm văn hóa thể thao	Hòa Bình	TK Liên Phương - Huyện Đà Bắc - Hòa Bình	Hoạt động thể thao, vui chơi và giải trí	5400452257	12-06-2014
Công Ty TNHH Một Thành Viên Hoàng Lan Hb	Hòa Bình	Xóm Trúc Sơn - Xã Toàn Sơn - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400448109	18-04-2014
Phòng Dân tộc huyện Đà Bắc	Hòa Bình	Tiểu khu Liên Phương - Huyện Đà Bắc - Hòa Bình	Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng và bảo đảm xã hội bắt buộc	5400447994	15-04-2014
Công Ty TNHH Một Thành Viên Tứ Hùng Phát	Hòa Bình	Thôn Công - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5400447088	17-03-2014
Ban quản lý Dự án giảm nghèo huyện Đà Bắc	Hòa Bình	TK Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động của các tổ chức khác	5400446013	24-02-2014
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Hải Yến Đà Bắc	Hòa Bình	Xóm Nà Lốc - Xã Đồng Chum - Huyện Đà Bắc - Hòa Bình	Trồng cây lâu năm khác	5400444954	20-01-2014
Công Ty TNHH Một Thành Viên Mạnh Quang Đà Bắc	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Bán buôn ô tô và xe có động cơ khác	5400444986	20-01-2014
Công Ty TNHH Một Thành Viên Xây Dựng Chúc Hà	Hòa Bình	Tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Xây dựng công trình kỹ thuật dân dụng khác	5400433938	26-11-2013
Công Ty TNHH Một Thành Viên Hà Cường Phát	Hòa Bình	Tổ 5, tiểu khu thạch lý - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400429843	25-10-2013
Công Ty TNHH Một Thành Viên Đoàn Cường Phát	Hòa Bình	Xóm Sơn Phú - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Trồng cây lấy sợi	5400429699	22-10-2013
Công Ty Cổ Phần Xây Dựng Đà Bắc	Hòa Bình	Xóm Tày Măng - Huyện Đà Bắc - Hòa Bình	Khai thác đá, cát, sỏi, đất sét	5400429152	27-09-2013
Trường Mầm Non Xã Cao Sơn	Hòa Bình	Sơn Phú - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400428896	12-09-2013
Trường Mầm Non Xã Hào Lý	Hòa Bình	Xóm Tân Tiến - Xã Hào Lý - Huyện Đà Bắc - Hòa Bình	Giáo dục mầm non	5400428688	04-09-2013
Ban QLDA nâng cao năng lực cho các nhóm DT thiểu số tiếp cận TT và đảm bảo an ninh lương thực	Hòa Bình	Tiểu khu Liên Phương - Huyện Đà Bắc - Hòa Bình	Hoạt động của các tổ chức và cơ quan quốc tế	5400428695	04-09-2013
Trường tiểu học Cao Sơn A	Hòa Bình	Xóm Sơn Phú - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Giáo dục tiểu học	5400427067	08-07-2013
Hợp tác xã đa nghề Yên Lý xã Cao Sơn	Hòa Bình	Xóm Sèo - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Hoạt động dịch vụ nông nghiệp	5400426602	17-06-2013
Công Ty Trách Nhiệm Hữu Hạn Thương Mại Và Dịch Vụ Phương Anh Đà Bắc	Hòa Bình	Nhà ông Trần Công Binh, Xóm Nà Chiếu - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Dịch vụ lưu trú ngắn ngày	5400426539	14-06-2013
Công Ty Cổ Phần Đầu Tư Khoáng Sản An Vượng 56	Hòa Bình	Nhà ông Nguyễn Văn Hắc, xóm Nà Lốc - Xã Đồng Chum - Huyện Đà Bắc - Hòa Bình	Khai thác quặng kim loại khác không chứa sắt	5400424556	23-04-2013
Doanh Nghiệp Tư Nhân Đại Đình Phát	Hòa Bình	Nhà ông Tạ Hoàng Đình, thôn Mu - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	5400424549	23-04-2013
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Dương An	Hòa Bình	Xóm Cơi - Xã Suối Nánh - Huyện Đà Bắc - Hòa Bình	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	5400423150	18-03-2013
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Tuân Hoa Hb	Hòa Bình	Nhà ông Nguyễn Văn Tuân - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	5400422848	11-03-2013
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Việt Quốc Cường	Hòa Bình	Nhà bà Nguyễn Thị Thêm, tiểu khu Thạch Lý - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	5400421467	21-01-2013
Công Ty TNHH Một Thành Viên Xây Dựng Và Thương Mại Tiên Phong	Hòa Bình	Nhà ông Nguyễn Đức Long, thôn Công - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400415110	12-11-2012
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Nông - Lâm Nghiệp Hoa Lâm	Hòa Bình	Nhà bà Trần Thị Chín, tiểu khu Liên Phương - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Nhân và chăm sóc cây giống nông nghiệp	5400414910	08-11-2012
Chi Nhánh Công Ty Cổ Phần Khoáng Sản An Vượng Tại Hoà Bình	Hòa Bình	Xóm Nà Lốc - Xã Đồng Chum - Huyện Đà Bắc - Hòa Bình	Bán buôn thực phẩm	0102623268-001	25-10-2012
UNT 2 Xã Hào Lý	Hòa Bình	Xóm Quyết Chiến - Xã Hào Lý - Huyện Đà Bắc - Hòa Bình	Hoạt động quản lý nhà nước trong các lĩnh vực y tế, giáo dục, văn hoá và các dịch vụ xã hội khác (trừ bảo đảm xã hội bắt buộc)	5400408018	15-08-2012
Công Ty Trách Nhiệm Hữu Hạn Xây Dựng Thanh Thảo Hoà Bình	Hòa Bình	Xóm Trúc Sơn - Xã Toàn Sơn - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400393065	01-06-2012
Hợp tác xã nông, lâm nghiệp - Cao Sơn	Hòa Bình	Xóm Sơn Phú - xã Cao Sơn - Xã Cao Sơn - Huyện Đà Bắc - Hòa Bình	Trồng cây hàng năm	5400379889	22-12-2011
Văn Phòng Đại Diện Giới Thiệu Việc Làm Công Ty Trách Nhiệm Hữu Hạn Thương Mại Và Nhân Lực Hoà Bìnhtạ	Hòa Bình	Tiểu khu Phố Bờ - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Dịch vụ liên quan đến in	5400353633-002	20-12-2011
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Tư Vấn Đầu Tư Và Xây Dựng Vina Xây	Hòa Bình	Thôn Mu - TT Đà Bắc - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5400378268	05-12-2011
Công Ty Cổ Phần Xây Dựng Và Thương Mại Cct	Hòa Bình	Thôn Công - Thị trấn Đà Bắc - Huyện Đà Bắc - Hòa Bình	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5400376133	26-10-2011
Công Ty TNHH Một Thành Viên Khai Thác Chế Biến Khoáng Sản Tvl Hòa Bình	Hòa Bình	Xóm Phổn - Xã Tân Pheo - Huyện Đà Bắc - Hòa Bình	Khai thác quặng kim loại khác không chứa sắt	5400374496	06-10-2011
Hợp tác xã cổ phần xây dựng sản xuất, chế biến nông lâm sản Yên Hưng	Hòa Bình	Xóm Quyết Chiến - xã Yên Hoà - Xã Yên Hòa - Huyện Đà Bắc - Hòa Bình	Cưa, xẻ, bào gỗ và bảo quản gỗ	5400373005	23-09-2011
Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Mạnh Doanh	Hòa Bình	Xóm Trúc Sơn - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400367587	28-07-2011
Công Ty Trách Nhiệm Hữu Hạn Xây Dựng Chung Huệ	Hòa Bình	Xóm Trúc Sơn - Huyện Đà Bắc - Hòa Bình	Xây dựng nhà các loại	5400366840	15-07-2011
Cửa Hàng Xăng Dầu Hùng Nga	Hòa Bình	Tiểu khu Thạch Lý, Thị Trấn Đà Bắc, Huyện Đà Bắc, Tỉnh Hòa Bình	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	5400366255-001	29-06-2011
