Công Ty TNHH Đồng Tiến Tân Khánh	Thái Nguyên	Xóm Đồng Tiến, Xã Tân Khánh, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	4601515748	19-05-2018
Công Ty TNHH Tanyuan Vina	Thái Nguyên	Lô CN4, KCN Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất sản phẩm từ chất khoáng phi kim loại khác chưa được phân vào đâu	4601515138	14-05-2018
Công Ty TNHH Thương Mại Và Xăng Dầu Mận Hà	Thái Nguyên	Xóm Quán Chè, Xã Nga My, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	4601514624	07-05-2018
Chi Nhánh Công Ty Cổ Phần Thời Trang Hà Thanh	Thái Nguyên	Xóm Phú Lâm, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	May trang phục (trừ trang phục từ da lông thú)	2400645447-001	02-05-2018
Công Ty TNHH Thương Mại Du Lịch Và Tổ Chức Sự Kiện Tiến Đạt	Thái Nguyên	phố Cầu Mây, Xã Xuân Phương, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp	4601513035	13-04-2018
Công Ty TNHH Sản Xuất Và Thương Mại Xây Dựng Cơ Khí Hải Yến	Thái Nguyên	Xóm Vân Đình, Xã Thanh Ninh, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng nhà các loại	4601507426	22-03-2018
Công Ty Cổ Phần Dịch Vụ Bảo Vệ Đất Vàng Việt Nam	Thái Nguyên	Xóm Thuần Pháp, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Hoạt động bảo vệ cá nhân	4601507264	21-03-2018
Công Ty TNHH Thương Mại Và Vận Tải Lâm An	Thái Nguyên	Xóm Trám, Xã Đào Xá, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	4601507289	20-03-2018
Công Ty Cổ Phần Leadertec Việt Nam	Thái Nguyên	Xóm Bình, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Gia công cơ khí; xử lý và tráng phủ kim loại	4601507218	19-03-2018
Công Ty Cổ Phần Công Nghiệp Vihaso	Thái Nguyên	Lô K,P-2, Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất linh kiện điện tử	4601506373	05-03-2018
Công Ty TNHH Daham Vina	Thái Nguyên	Lô CN 3, Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất các cấu kiện kim loại	4601505330	26-02-2018
Công Ty TNHH G.s Electronics	Thái Nguyên	Lô K, Khu A Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất linh kiện điện tử	4601505179	12-02-2018
Công Ty TNHH Vật Liệu Tổng Hợp Xuân Khánh	Thái Nguyên	Xóm Na Chặng, Xã Bàn Đạt, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh	4601504471	01-02-2018
Công Ty TNHH Khvatec Hanoi	Thái Nguyên	Lô CN3, CN3-01 KCN Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất linh kiện điện tử	4601503439	29-01-2018
Công Ty TNHH Tư Vấn Và Đầu Tư Xây Dựng Trọng Tú	Thái Nguyên	Xóm Quán, Xã Thanh Ninh, Huyện Phú Bình, Tỉnh Thái Nguyên	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	4601503333	26-01-2018
Công Ty TNHH Kim Khí Cường Quyết	Thái Nguyên	Xóm Kiều Chính, Xã Xuân Phương, Huyện Phú Bình, Tỉnh Thái Nguyên	Gia công cơ khí; xử lý và tráng phủ kim loại	4601503284	25-01-2018
Công Ty TNHH Vàng Bạc Định Băng	Thái Nguyên	Xóm Trung 2, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4601501287	16-01-2018
Chi Nhánh Công Ty Cổ Phần Chế Biến Gỗ Bhl Thái Nguyên	Thái Nguyên	Lô CN 4 Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Cưa, xẻ, bào gỗ và bảo quản gỗ	0107484610-001	10-01-2018
Công Ty TNHH Rèn Dập Điềm Thụy	Thái Nguyên	Xóm Thuần Pháp, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Rèn, dập, ép và cán kim loại; luyện bột kim loại	4601498235	20-12-2017
Công Ty TNHH Chiến Hường - Tân Kim	Thái Nguyên	Xóm Trạng Đài, Xã Tân Kim, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng nhà các loại	4601497915	19-12-2017
Công Ty TNHH Dịch Vụ Thương Mại Và Du Lịch Dương Dũng	Thái Nguyên	Xóm Ngọc Sơn, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Đại lý du lịch	4601497707	18-12-2017
Doanh Nghiệp Tn Vàng Bạc Phòng Ánh	Thái Nguyên	Tổ 1, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4601464638	21-11-2017
Công Ty TNHH Thương Mại Xây Dựng Dịch Vụ Duy Hưng	Thái Nguyên	Xóm Sy, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng nhà các loại	4601461154	18-11-2017
Công Ty Cổ Phần Phú Cường Thái Nguyên	Thái Nguyên	Xóm Vực Giảng, Xã Tân Hòa, Huyện Phú Bình, Tỉnh Thái Nguyên	Khai thác đá, cát, sỏi, đất sét	4601445392	12-10-2017
Công Ty TNHH Vận Tải Và Thương Mại Phương Linh Thái Nguyên	Thái Nguyên	Xóm Phú Lâm, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)	4601445402	12-10-2017
Công Ty TNHH Tuấn Tính Đào	Thái Nguyên	xóm Phú Lâm, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	4601346024	03-08-2017
Công Ty TNHH Thương Mại Lương Nguyễn	Thái Nguyên	Xóm Đồn, Xã Hà Châu, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn máy móc, thiết bị và phụ tùng máy khác	4601345768	01-08-2017
Công Ty TNHH Doorien Hs	Thái Nguyên	Lô CN8, Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất sản phẩm từ plastic	4601345856	01-08-2017
Công Ty TNHH Fullandi Tools Việt Nam	Thái Nguyên	Lô CN3-Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	4601345542	26-07-2017
Công Ty TNHH Công Nghệ Viễn Thông Tân Tiến	Thái Nguyên	xóm Thuần Pháp , Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn thiết bị và linh kiện điện tử, viễn thông	4601342830	11-07-2017
Công Ty TNHH Dịch Vụ Viễn Thông Minh Thuận	Thái Nguyên	Xóm Thuần Pháp, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn thiết bị và linh kiện điện tử, viễn thông	4601342534	08-07-2017
Công Ty TNHH Bình Minh Travel	Thái Nguyên	Phố Cầu Ca, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Điều hành tua du lịch	4601341516	02-07-2017
Công Ty Cổ Phần Xây Dựng Và Thương Mại Phú Bình	Thái Nguyên	Xóm Quyết Thắng , Xã Dương Thành, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng công trình kỹ thuật dân dụng khác	4601341192	30-06-2017
Công Ty CP Plus Partners Vina	Thái Nguyên	Lô CN6- KCN Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Hoạt động tư vấn quản lý	4601340784	30-06-2017
Công Ty TNHH Chang An Vina	Thái Nguyên	Lô CN8, Khu Công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất máy chuyên dụng khác	4601340135	20-06-2017
Công Ty TNHH Linh Nam Phú Bình	Thái Nguyên	Xóm Mịt, Xã Nhã Lộng, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn máy móc, thiết bị và phụ tùng máy khác	4601339098	14-06-2017
Công Ty TNHH San Lấp Nguyên Ân	Thái Nguyên	Tổ dân phố Giữa, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Chuẩn bị mặt bằng	4601337855	09-06-2017
Công Ty TNHH Phát Triển Công Nghệ Môi Trường Thái Nguyên	Thái Nguyên	Thôn Đại An, Xã Nga My, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất sản phẩm từ plastic	4601336675	06-06-2017
Công Ty TNHH Thương Mại Và Sản Xuất Hoa Mai	Thái Nguyên	Tổ 4, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Dịch vụ ăn uống khác	4601336259	02-06-2017
Công Ty TNHH Xây Dựng Hoàng Tân Kim	Thái Nguyên	xóm Trại, Xã Tân Kim, Huyện Phú Bình, Tỉnh Thái Nguyên	Cho thuê xe có động cơ	4601332705	16-05-2017
Công Ty Cổ Phần Tư Vấn Đầu Tư Phát Triển Thái Hà	Thái Nguyên	Xóm Kiều Chính, Xã Xuân Phương, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng công trình kỹ thuật dân dụng khác	4601331934	27-04-2017
Công Ty TNHH Vật Liệu Mới Phú Bình	Thái Nguyên	Xóm Chợ Đồn , Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất vật liệu xây dựng từ đất sét	4601331701	20-04-2017
Công Ty TNHH Anbico	Thái Nguyên	Xóm An Thành, Xã Dương Thành, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng nhà các loại	4601330835	10-04-2017
Công Ty TNHH Nam Quân Thái Nguyên	Thái Nguyên	Xóm Mai Sơn, Xã Kha Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Xây dựng nhà các loại	4601330680	08-04-2017
Công Ty TNHH Mersen Vina	Thái Nguyên	Lô CN4, khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất khác chưa được phân vào đâu	4601330095	28-03-2017
Công Ty Cổ Phần Khai Khoáng Anh Huy	Thái Nguyên	Tổ dân phố số 2, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn kim loại và quặng kim loại	4601329163	15-03-2017
Công Ty TNHH Phân Phối Thuốc Thú Y A&a Việt Nam	Thái Nguyên	Xóm Quán, Xã Thanh Ninh, Huyện Phú Bình, Tỉnh Thái Nguyên	Bán buôn chuyên doanh khác chưa được phân vào đâu	4601328032	24-02-2017
Công Ty TNHH Đầu Tư Phát Triển Phú Bình	Thái Nguyên	Tổ 2, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Đại lý du lịch	4601327864	20-02-2017
Doanh Nghiệp Tư Nhân Thương Mại Cường Quyết	Thái Nguyên	Xóm Kiều Chính, Xã Xuân Phương, Huyện Phú Bình, Tỉnh Thái Nguyên	Gia công cơ khí; xử lý và tráng phủ kim loại	4601327631	16-02-2017
Công Ty Cổ Phần Kptu Vina	Thái Nguyên	Lô CN6, KCN Điềm Thụy , Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	4601325962	04-01-2017
Công Ty TNHH Dhm Vina	Thái Nguyên	Lô K-P2, Khu công nghiệp Điềm Thụy, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Sản xuất máy chuyên dụng khác	4601324990	26-12-2016
Công Ty TNHH Khoát Hạnh	Thái Nguyên	Xóm Thuần Pháp, Xã Điềm Thụy, Huyện Phú Bình, Tỉnh Thái Nguyên	Vận tải hàng hóa bằng đường bộ	4601323002	14-12-2016
Công Ty TNHH Thương Mại Du Lịch Khám Phá Việt	Thái Nguyên	Tổ 1, Thị Trấn Hương Sơn, Huyện Phú Bình, Tỉnh Thái Nguyên	Điều hành tua du lịch	4601321358	02-12-2016
Công Ty Cổ Phần Phượng Hoàng Sơn	Thái Nguyên	Xóm Quyết Thắng - Xã Dương Thành - Huyện Phú Bình - Thái Nguyên	Sản xuất sản phẩm từ plastic	4601320298	29-11-2016
Doanh Nghiệp Tư Nhân Sáng Ái	Thái Nguyên	Phố Thanh Ninh - Xã Thanh Ninh - Huyện Phú Bình - Thái Nguyên	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	4601305564	14-11-2016
Công Ty TNHH Xăng Dầu Tiến Sơn	Thái Nguyên	Xóm Phú Lâm - Xã Kha Sơn - Huyện Phú Bình - Thái Nguyên	Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh	4601304296	24-10-2016
Công Ty TNHH Thương Mại Và Xây Dựng Kt Vina	Thái Nguyên	Xóm Náng - Xã Nhã Lộng - Huyện Phú Bình - Thái Nguyên	Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác	4601303912	18-10-2016
Công Ty Cổ Phần Alk Vina	Thái Nguyên	Lô CN6-1,3, KCN Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	4601301979	15-09-2016
CôNG TY TNHH NEW ONE TECH	Thái Nguyên	Lô CN4, khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601301489	08-09-2016
CôNG TY TNHH PHáT TRIểN NGọC XUâN	Thái Nguyên	Xóm Cầu Gỗ - Xã Bảo Lý - Huyện Phú Bình - Thái Nguyên		4601299367	12-08-2016
CôNG TY Cổ PHầN BìNH MINH LAI CHâU	Thái Nguyên	Tổ dân phố úc Sơn - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên		4601298130	29-07-2016
CôNG TY TNHH NAM LONG PHú BìNH	Thái Nguyên	Tổ 3 - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên		4601298010	27-07-2016
Công Ty TNHH Xây Dựng Vũ Gia Linh	Thái Nguyên	Tổ 1 - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	Xây dựng nhà các loại	4601296334	04-07-2016
Công Ty TNHH Shin Hwa Contech Vina	Thái Nguyên	Lô CN 8-3-5, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601296197	04-07-2016
Công Ty TNHH Kangaroo Tm Việt Nam	Thái Nguyên	Xóm Vạn Già - Xã Bảo Lý - Huyện Phú Bình - Thái Nguyên	Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp	4601295997	30-06-2016
Công Ty Cổ Phần Giống Nông Nghiệp Quang Minh	Thái Nguyên	Xóm Núi Chùa - Xã Tân Kim - Huyện Phú Bình - Thái Nguyên	Trồng trọt, chăn nuôi hỗn hợp	4601295725	28-06-2016
Công Ty TNHH Gạch Tuynel Điềm Thụy	Thái Nguyên	Xóm Thuần Pháp - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất vật liệu xây dựng từ đất sét	4601295612	24-06-2016
Công Ty TNHH Vinh Quang Thái Nguyên	Thái Nguyên	Xóm Vũ Chấn - Xã Thượng Đình - Huyện Phú Bình - Thái Nguyên	Chuẩn bị mặt bằng	4601295387	22-06-2016
BAN QUảN Lý Dự áN XâY DựNG CôNG TRìNH TRUNG TâM VăN HóA THể THAO HUYệN PHú BìNH	Thái Nguyên	Tổ 2 - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN	4601294295	07-06-2016
BQLDA ĐTXD CáC CôNG TRìNH THUộC Đề áN KIêN Cố HóA TRườNG LớP HọC Và NHà CôNG Vụ GIáO VIêN PHú BìNH	Thái Nguyên	Tổ 2 - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN	4601294305	07-06-2016
Công Ty TNHH Vlxd Thương Mại Và Vận Tải Sông Cầu	Thái Nguyên	Tổ dân phố Đông - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	4601292604	30-05-2016
Doanh Nghiệp Tư Nhân Xăng Dầu Tân Kim	Thái Nguyên	Xóm Xuân Lai - Xã Tân Kim - Huyện Phú Bình - Thái Nguyên	Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh	4601292594	30-05-2016
Công Ty TNHH Hsc E Vina	Thái Nguyên	Lô CN 8, KCN Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Bán buôn chuyên doanh khác chưa được phân vào đâu	4601292379	25-05-2016
Công Ty TNHH M.T.A Vina Thái Nguyên	Thái Nguyên	Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	4601290660	29-04-2016
Công ty TNHH KD HEAT TECHNOLOGY Thái Nguyên	Thái Nguyên	Lô CN 8, KCN Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất sản phẩm khác bằng kim loại; các dịch vụ xử lý, gia công kim loại	4601290533	26-04-2016
Công Ty TNHH Đại Tín Thái Nguyên	Thái Nguyên	Xóm Kiều Chính - Xã Xuân Phương - Huyện Phú Bình - Thái Nguyên	Cho thuê xe có động cơ	4601290371	22-04-2016
Công Ty TNHH Korea Electric Terminal Vietnam	Thái Nguyên	Lô CN5, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601290029	20-04-2016
Chi Nhánh Công Ty TNHH Dịch Vụ Công Nghiệp Huy Hoàng	Thái Nguyên	Xóm Thanh Lương - Xã Tân Hòa - Huyện Phú Bình - Thái Nguyên	Sản xuất món ăn, thức ăn chế biến sẵn	2300935304-001	12-04-2016
Công Ty TNHH Ssnewtech Việt Nam	Thái Nguyên	Lô CN 5-2, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601289143	06-04-2016
Công Ty TNHH Uti Vina	Thái Nguyên	Lô CN -1, Khu Công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601289129	05-04-2016
BAN QUảN Lý CáC Dự áN ĐầU Tư Và XâY DựNG HUYệN PHú BìNH	Thái Nguyên	TT. Hương Sơn - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, hoạt động quản lý nhà nước nói chung và kinh tế tổng hợp	4601288975	01-04-2016
Công Ty TNHH Willtech Vina - Chi Nhánh Thái Nguyên	Thái Nguyên	Khu công nghiệp Điềm Thụy (phần diện tích 180ha) - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	2300781157-001	30-03-2016
Công Ty TNHH Aju Vina	Thái Nguyên	Lô CN4, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất dây, cáp điện và điện tử khác	4601288693	28-03-2016
Công Ty TNHH Thiên Long Ngọc Đỉnh Thái Nguyên	Thái Nguyên	Xóm Cầu Muối - Xã Tân Thành - Huyện Phú Bình - Thái Nguyên	Bán buôn chuyên doanh khác chưa được phân vào đâu	4601286921	02-03-2016
Chi Nhánh Trung Tâm Ngoại Ngữ Thành Lộc - Công Ty TNHH  Đào Tạo Và Phát Triển Tiềm Năng Ngoại Ngữ Th	Thái Nguyên	Tổ 2 - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	Giáo dục khác chưa được phân vào đâu	4601266361-001	19-02-2016
Công Ty TNHH Erang Vina	Thái Nguyên	Lô CN1, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Gia công cơ khí; xử lý và tráng phủ kim loại	4601285526	03-02-2016
Chi Nhánh Thái Nguyên Công Ty Cổ Phần Quốc Cường Mê Linh	Thái Nguyên	Xóm Nón - Xã Nhã Lộng - Huyện Phú Bình - Thái Nguyên	Khai thác đá, cát, sỏi, đất sét	0106502465-001	26-01-2016
Công ty TNHH Young Jin Hi-Tech Việt Nam	Thái Nguyên	Lô 1 Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601284427	26-01-2016
Công Ty Trách Nhiệm Hữu Hạn Yestech Global Vina	Thái Nguyên	Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601284321	25-01-2016
Công Ty Cổ Phần Xây Lắp & Phát Triển Thương Mại Bình Phú Thái Nguyên	Thái Nguyên	Xóm Kiều Chính - Xã Xuân Phương - Huyện Phú Bình - Thái Nguyên	Lắp đặt hệ thống xây dựng khác	4601284152	19-01-2016
Công Ty TNHH Kc Vina	Thái Nguyên	Lô CN4, Khu Công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601276539	30-12-2015
Công Ty TNHH Ssnewtech Việt Nam	Thái Nguyên	Lô CN 5-2, Khu công nghiệp Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất linh kiện điện tử	4601275581	25-12-2015
Công ty TNHH RFTECH Thái Nguyên	Thái Nguyên	Lô CN 1-2, KCN Điềm Thụy - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học	4601274919	24-12-2015
Doanh Nghiệp Tư Nhân Trương Văn Sáng	Thái Nguyên	Xóm Mới - Xã Hà Châu - Huyện Phú Bình - Thái Nguyên	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	4601271114	17-12-2015
Chi Nhánh Tổng Kho Phú Bình -Công Ty TNHH  Minh Hiếu - Hưng Yên	Thái Nguyên	Xóm Thuần Pháp - Xã Điềm Thụy - Huyện Phú Bình - Thái Nguyên	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	0900220953-002	02-12-2015
Văn phòng Công chứng Dương Phong	Thái Nguyên	TDP số 4, thị trấn Hương Sơn - Thị trấn Hương Sơn - Huyện Phú Bình - Thái Nguyên	Hoạt động công chứng và chứng thực	4601263561	01-12-2015
Doanh Nghiệp Tư Nhân Biên Quỳnh	Thái Nguyên	Xóm Đồn - Xã Hà Châu - Huyện Phú Bình - Thái Nguyên	Chuẩn bị mặt bằng	4601263498	01-12-2015
Công Ty TNHH Thương Mại Và Xây Lắp Thao Anh	Thái Nguyên	Xóm Tân Lập - Xã Thượng Đình - Huyện Phú Bình - Thái Nguyên	Lắp đặt hệ thống xây dựng khác	4601263191	26-11-2015
