Kho Bạc Nhà Nước Hạ Lang	Cao Bằng	TT Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800215675	29-04-2009
Toà án Nhân Dân	Cao Bằng	TT Thanh Nhật - Huyện Hạ Lang - Cao Bằng	NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN	4800215682	29-04-2009
Trung Tâm Giáo Dục Thường Xuyên	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Giáo dục khác	4800186209	12-02-2009
Chi cục Hải Quan cửa khẩu Bí Hà - Đội nghiệp vụ số 2	Cao Bằng	Xóm Lý Vạn - Huyện Hạ Lang - Cao Bằng		4800184995	09-02-2009
Chi cục hải quan cửa khẩu Bí Hà	Cao Bằng	Xã Thị Hoa - Huyện Hạ Lang - Cao Bằng		4800185011	09-02-2009
Trung Tâm Bồi Dưỡng Chính Trị	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180736	14-01-2009
Bệnh Viện Đa Khoa Huyện Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180662	14-01-2009
Trung Tâm Y Tế Dự Phòng Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180655	14-01-2009
Bảo Hiểm Xã Hội Hạ Lang	Cao Bằng	Thị trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180888	14-01-2009
VP HĐND - UBND Huyện Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180535	14-01-2009
Huyện Uỷ Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180574	14-01-2009
Hội Phụ Nữ	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180616	14-01-2009
Uỷ Ban Mặt Trấn Tổ Quốc	Cao Bằng	Thị Trấn Thanh nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180694	14-01-2009
Ban Thanh Tra HUyện Hạ Lang	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180729	14-01-2009
Phòng Giáo Dục Huyện Hạ Lang	Cao Bằng	Thị trấn thanh nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180782	14-01-2009
Phòng Giáo Dục Huyện Hạ Lang - Khối Trung Học Cơ Sở	Cao Bằng	Thị trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180831	14-01-2009
Phòng Thống Kê Huyện Hạ Lang	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180870	14-01-2009
Hội Khuyến Học	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180895	14-01-2009
Đồn Biên Phòng Thị Hoa Hạ Lang	Cao Bằng	Thị Hoa - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180905	14-01-2009
Đồn Biên Phòng Lý Quốc Hạ Lang	Cao Bằng	Lý quốc - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180912	14-01-2009
Phòng Lao Động - Thương Binh Xã Hội	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180542	14-01-2009
Đài Truyền Hình Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180567	14-01-2009
Huyện Đoàn Thanh Niên	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180581	14-01-2009
Hội Cựu Chiến Binh	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180599	14-01-2009
Hội Nông Dân	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180609	14-01-2009
Ban Chỉ Huy Quân Sự Huyện Hạ Lang	Cao Bằng	Thị Trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180630	14-01-2009
Phòng Tài Nguyên - Môi Trường	Cao Bằng	Thị Trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180648	14-01-2009
Phòng Y Tế Huyện Hạ Lang	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180687	14-01-2009
Hội Chữ Thập Đỏ	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180704	14-01-2009
Hội Luật Gia	Cao Bằng	Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180711	14-01-2009
Phòng Nông Nghiệp và Phát Triển Nông Thôn	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180743	14-01-2009
Trạm Khuyến Nông -  Khuyến Lâm	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180750	14-01-2009
Phòng Văn Hoá Thông Tin	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180768	14-01-2009
Phòng Nội Vụ	Cao Bằng	Thị trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180775	14-01-2009
Phòng Giáo Dục Huyện Hạ Lang - Khối Mầm Non	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180817	14-01-2009
Phòng Giáo Dục HUyện Hạ Lang - Khối Tiểu Học	Cao Bằng	Thị Trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180824	14-01-2009
Trường Phổ Thông Dân Tộc Nội Trú	Cao Bằng	Thị  trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180849	14-01-2009
Trường Trung Hoc Phổ Thông Hạ Lang	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180856	14-01-2009
Trường Trung Học Phổ Thông Bằng Ca	Cao Bằng	Thị trấn thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800180863	14-01-2009
Hợp tác xã Ngọc Chiến	Cao Bằng	Bản Sâu, xã Thắng Lợi - Huyện Hạ Lang - Cao Bằng	Khai thác đá, cát, sỏi, đất sét	4800174901	22-12-2008
Bưu điện huyện Hạ Lang	Cao Bằng	Thị trấn thanh nhật - Huyện Hạ Lang - Cao Bằng	Bưu chính	4800166160-009	28-03-2008
Chi nhánh Doanh nghiệp tư nhân Hồng Thắng	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800115342-003	29-01-2008
Hợp tác xã sản xuất vật liệu xây dựng Nông Nhẹ An Lạc	Cao Bằng	Xóm Bản Răng - Xã An lạc - Huyện Hạ Lang - Cao Bằng	Sản xuất vật liệu xây dựng từ đất sét	4800161155	23-08-2006
Doanh Nghiệp Tư Nhân Công Tăng	Cao Bằng	Xóm Bản Thang - Xã Minh Long - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng khác	4800161123	21-08-2006
HTX SX VLXD Trà Vinh	Cao Bằng	Xóm Bằng ca-Xã Lý quốc - Huyện Hạ Lang - Cao Bằng	Sản xuất vật liệu xây dựng từ đất sét	4800159318	02-03-2006
Doanh nghiệp xây dựng Cầu Hành	Cao Bằng	Ngườm khang-Xã Thanh nhật - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800159163	16-02-2006
HTX khai thác đá SXVLXD	Cao Bằng	Bó mu-Quang Long - Xã Quang Long - Huyện Hạ Lang - Cao Bằng	Khai thác đá, cát, sỏi, đất sét	4800153651	13-04-2004
Chi nhánh Cty XD 01 - 5	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800141367-001	10-10-2003
Chi nhánh Cty XD đầu tư & PT đô thị	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800145033-002	10-10-2003
Chi nhánh Cty cổ phần XD & PTNT1	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800145555-003	09-10-2003
Chi nhánh CTy TNHH Miền Đông	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800114860-005	22-07-2003
Chi nhánh DNXD Văn đại	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800117692-005	22-07-2003
Chi nhánh Cty XD Bằng Hưng	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800143244-004	17-07-2003
Chi nhánh Cty cổ phần XD GThông 2	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800142378-006	17-07-2003
Chi nhánh Cty Xuân Mai	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800115173-005	14-07-2003
Chi nhánh DNXD Cao Hà	Cao Bằng	Thị Trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng	4800115455-001	14-07-2003
Doanh nghiệp tư nhân Kiên Cúc	Cao Bằng	Thị trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Khai khoáng chưa được phân vào đâu	4800150202	05-05-2003
UBND Xã Cô Ngân	Cao Bằng	UBND Xã Cô Ngân - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147721	16-10-2002
Phòng Tài chính	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147827	16-10-2002
UBND Xã Minh Long	Cao Bằng	UBND Xã Minh Long - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147658	16-10-2002
UBND Xã Việt Chu	Cao Bằng	UBND Xã Việt Chu - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147697	16-10-2002
UBND Xã Thắng Lợi	Cao Bằng	UBND Xã Thắng Lợi - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147672	16-10-2002
UBND Xã Đức Quang	Cao Bằng	UBND Xã Đức Quang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147665	16-10-2002
UBND Xã Đồng Loan	Cao Bằng	UBND Xã Đồng Loan - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147640	16-10-2002
UBND Xã Lý Quốc	Cao Bằng	UBND Xã Lý Quốc - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147633	16-10-2002
Phòng xây dựng	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147841	16-10-2002
Phòng Địa chính	Cao Bằng	Thị trấn Hạ Lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147834	16-10-2002
Phòng tư pháp	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147802	16-10-2002
Đội thi hành án	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147792	16-10-2002
Công an Huyện	Cao Bằng	Công an Huyện - Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147785	16-10-2002
UBND Xã Thanh Nhật	Cao Bằng	UBND Xã Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147778	16-10-2002
UBND Xã Quang Long	Cao Bằng	UBND Xã Quang Long - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147760	16-10-2002
UBND Xã Vinh Quý	Cao Bằng	UBND Xã Vinh Quý - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147753	16-10-2002
UBND Xã Thị Hoa	Cao Bằng	UBND Xã Thị Hoa - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147746	16-10-2002
UBND Xã Thái Đức	Cao Bằng	UBND Xã Thái Đức - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147739	16-10-2002
UBND Xã An Lạc	Cao Bằng	UBND Xã An Lạc - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147714	16-10-2002
UBND Xã Kim Loan	Cao Bằng	UBND Xã Kim Loan - Huyện Hạ Lang - Cao Bằng	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	4800147707	16-10-2002
Nhà khách văn phòng UBND Huyện Hạ lang	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Quán rượu, bia, quầy bar	4800137120	25-09-2002
Chi cục thuế Hạ lang	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, hoạt động quản lý nhà nước nói chung và kinh tế tổng hợp	4800130573-010	17-09-2002
Cửa hàng vật tư NN Hạ lang	Cao Bằng	Thị trấn Hạ lang - Huyện Hạ Lang - Cao Bằng	Bán buôn (trừ ô tô, mô tô, xe máy và xe có động cơ khác)	4800142385-007	15-05-2002
Hợp tác xã sản xuất vật liệu xây dựng Bằng Ca	Cao Bằng	Bằng Ca - Lý Quốc - Huyện Hạ Lang - Cao Bằng	Sản xuất vật liệu xây dựng từ đất sét	4800141198	11-12-2000
HTX sản xuất vật liệu xây dựng Xã Thanh Nhật	Cao Bằng	Thị Trấn Thanh nhật - Huyện Hạ Lang - Cao Bằng	Sản xuất vật liệu xây dựng từ đất sét	4800103900	08-01-1999
Ngân hàng NN Và P. T nông thôn Hạ Lang	Cao Bằng	Phố hạ lang - Huyện Hạ Lang - Cao Bằng	Hoạt động trung gian tiền tệ	4800100635-010	13-10-1998
Trung tâm Viễn thông Hạ Lang	Cao Bằng	Thị trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Viễn thông	4800100579-010	13-10-1998
Công Ty Cổ Phần Thương Mại Tổng Hợp Hạ Lang	Cao Bằng	Xã Thanh Nhật - Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Bán buôn tổng hợp	4800104037	15-09-1998
Công Ty TNHH Xây Dựng Ngọc Hoà	Cao Bằng	Thị trấn Thanh Nhật - Thị Trấn Thanh Nhật - Huyện Hạ Lang - Cao Bằng	Xây dựng công trình kỹ thuật dân dụng khác	4800104005	15-09-1998
Công Ty TNHH Thương Mại Xnk Bảo Sơn	Cao Bằng	Xóm Phia Khoang, Thị Trấn Tà Lùng, Huyện Phục Hoà, Tỉnh Cao Bằng	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	4800909786	06-01-2019
Công Ty TNHH Bảo Anh Cao Bằng	Cao Bằng	Xóm Hưng Long, Thị Trấn Tà Lùng, Huyện Phục Hoà, Tỉnh Cao Bằng	Bán buôn máy móc, thiết bị và phụ tùng máy khác	4800907531	30-08-2018
